"RecordNo";"project_id";"mushrooms";"Awareness_score";"Usage_score";"Preference_score";"Familiarity_score";"FutureUsage_score";"Satisfaction_score"
2837;1;"Pieczarka";1;1;4;1;3;1
2837;1;"Pieczarka";1;1;4;1;3;1
2837;1;"Pieczarka";1;1;5;1;3;1
2837;1;"Pieczarka";1;1;5;1;3;1
2837;1;"Pieczarka";1;1;5;1;3;1
2837;1;"Pieczarka";1;1;4;1;3;1
2837;1;"Pieczarka";1;1;4;1;3;1
2837;1;"Pieczarka";1;1;4;1;3;1
2837;1;"Pieczarka";1;1;5;1;3;1
2837;1;"Pieczarka";1;1;5;1;3;1
2837;1;"Pieczarka";1;1;5;1;3;1
2837;1;"Pieczarka";1;1;4;1;3;1
2837;1;"Pieczarka";1;1;5;1;3;1
2837;1;"Pieczarka";1;1;5;1;3;1
2837;1;"Pieczarka";1;1;4;1;3;1
2837;1;"Pieczarka";1;1;5;1;3;1
2837;1;"Pieczarka";1;1;4;1;3;1
2837;1;"Pieczarka";1;1;4;1;3;1
2837;1;"Pieczarka";1;1;4;1;3;1
2837;1;"Pieczarka";1;1;5;1;3;1
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Maœlak";1;4;4;1;3;2
2862;1;"Maœlak";1;4;5;1;3;2
2862;1;"Go³¹bek";2;2;4;1;4;1
2862;1;"Go³¹bek";2;2;5;1;4;1
2862;1;"Go³¹bek";2;2;4;1;4;1
2862;1;"Go³¹bek";2;2;5;1;4;1
2862;1;"Go³¹bek";2;2;5;1;4;1
2862;1;"Go³¹bek";2;2;4;1;4;1
2862;1;"Go³¹bek";2;2;4;1;4;1
2862;1;"Go³¹bek";2;2;4;1;4;1
2862;1;"Go³¹bek";2;2;5;1;4;1
2862;1;"Go³¹bek";2;2;4;1;4;1
2862;1;"Go³¹bek";2;2;4;1;4;1
2862;1;"Go³¹bek";2;2;5;1;4;1
2862;1;"Go³¹bek";2;2;4;1;4;1
2862;1;"Go³¹bek";2;2;5;1;4;1
2862;1;"Go³¹bek";2;2;5;1;4;1
2862;1;"Go³¹bek";2;2;5;1;4;1
2862;1;"Go³¹bek";2;2;4;1;4;1
2862;1;"Go³¹bek";2;2;4;1;4;1
2862;1;"Go³¹bek";2;2;5;1;4;1
2862;1;"Go³¹bek";2;2;5;1;4;1
2862;1;"Go³¹bek";2;2;4;1;4;1
2862;1;"Go³¹bek";2;2;5;1;4;1
2862;1;"Go³¹bek";2;2;4;1;4;1
2862;1;"Go³¹bek";2;2;4;1;4;1
2862;1;"Go³¹bek";2;2;4;1;4;1
2862;1;"Go³¹bek";2;2;5;1;4;1
2862;1;"Go³¹bek";2;2;5;1;4;1
2862;1;"Go³¹bek";2;2;5;1;4;1
2862;1;"Go³¹bek";2;2;5;1;4;1
2862;1;"Go³¹bek";2;2;5;1;4;1
2862;1;"Go³¹bek";2;2;4;1;4;1
2862;1;"Go³¹bek";2;2;4;1;4;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;5;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"KoŸlarz";1;1;4;1;5;1
2862;1;"Borowik";1;2;4;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;4;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;4;1;2;1
2862;1;"Borowik";1;2;4;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;4;1;2;1
2862;1;"Borowik";1;2;4;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;4;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;4;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;4;1;2;1
2862;1;"Borowik";1;2;4;1;2;1
2862;1;"Borowik";1;2;5;1;2;1
2862;1;"Borowik";1;2;4;1;2;1
2862;1;"Czubajka";1;1;4;1;2;1
2862;1;"Czubajka";1;1;4;1;2;1
2862;1;"Czubajka";1;1;4;1;2;1
2862;1;"Czubajka";1;1;4;1;2;1
2862;1;"Czubajka";1;1;4;1;2;1
2862;1;"Czubajka";1;1;4;1;2;1
2862;1;"Czubajka";1;1;5;1;2;1
2862;1;"Czubajka";1;1;4;1;2;1
2862;1;"Czubajka";1;1;4;1;2;1
2862;1;"Czubajka";1;1;5;1;2;1
2862;1;"Czubajka";1;1;4;1;2;1
2862;1;"Czubajka";1;1;5;1;2;1
2862;1;"Czubajka";1;1;4;1;2;1
2862;1;"Czubajka";1;1;5;1;2;1
2862;1;"Czubajka";1;1;5;1;2;1
2862;1;"Czubajka";1;1;4;1;2;1
2862;1;"Czubajka";1;1;5;1;2;1
2862;1;"Czubajka";1;1;5;1;2;1
2862;1;"Czubajka";1;1;5;1;2;1
2862;1;"Czubajka";1;1;5;1;2;1
2862;1;"Czubajka";1;1;5;1;2;1
2862;1;"Czubajka";1;1;5;1;2;1
2862;1;"Czubajka";1;1;5;1;2;1
2862;1;"Czubajka";1;1;4;1;2;1
2862;1;"Czubajka";1;1;4;1;2;1
2862;1;"Czubajka";1;1;4;1;2;1
2862;1;"Czubajka";1;1;5;1;2;1
2862;1;"Czubajka";1;1;5;1;2;1
2862;1;"Czubajka";1;1;5;1;2;1
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;4;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Podgrzybek";1;4;5;1;5;4
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"Opieñka";2;2;5;1;5;1
2862;1;"Opieñka";2;2;4;1;5;1
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;5;1;3;5
2862;1;"G¹ska";1;5;4;1;3;5
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;4;3;3;1
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;4;3;3;1
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;4;3;3;1
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;4;3;3;1
2862;1;"Boczniak";2;1;4;3;3;1
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;4;3;3;1
2862;1;"Boczniak";2;1;4;3;3;1
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;5;3;3;1
2862;1;"Boczniak";2;1;4;3;3;1
2862;1;"Boczniak";2;1;4;3;3;1
2862;1;"Boczniak";2;1;4;3;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;4;4;3;1
2862;1;"Pieczarka";5;1;5;4;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Maœlak";2;1;4;3;3;1
2865;1;"Maœlak";2;1;5;3;3;1
2865;1;"Go³¹bek";2;2;4;4;1;3
2865;1;"Go³¹bek";2;2;5;4;1;3
2865;1;"Go³¹bek";2;2;4;4;1;3
2865;1;"Go³¹bek";2;2;5;4;1;3
2865;1;"Go³¹bek";2;2;5;4;1;3
2865;1;"Go³¹bek";2;2;4;4;1;3
2865;1;"Go³¹bek";2;2;4;4;1;3
2865;1;"Go³¹bek";2;2;4;4;1;3
2865;1;"Go³¹bek";2;2;5;4;1;3
2865;1;"Go³¹bek";2;2;4;4;1;3
2865;1;"Go³¹bek";2;2;4;4;1;3
2865;1;"Go³¹bek";2;2;5;4;1;3
2865;1;"Go³¹bek";2;2;4;4;1;3
2865;1;"Go³¹bek";2;2;5;4;1;3
2865;1;"Go³¹bek";2;2;5;4;1;3
2865;1;"Go³¹bek";2;2;5;4;1;3
2865;1;"Go³¹bek";2;2;4;4;1;3
2865;1;"Go³¹bek";2;2;4;4;1;3
2865;1;"Go³¹bek";2;2;5;4;1;3
2865;1;"Go³¹bek";2;2;5;4;1;3
2865;1;"Go³¹bek";2;2;4;4;1;3
2865;1;"Go³¹bek";2;2;5;4;1;3
2865;1;"Go³¹bek";2;2;4;4;1;3
2865;1;"Go³¹bek";2;2;4;4;1;3
2865;1;"Go³¹bek";2;2;4;4;1;3
2865;1;"Go³¹bek";2;2;5;4;1;3
2865;1;"Go³¹bek";2;2;5;4;1;3
2865;1;"Go³¹bek";2;2;5;4;1;3
2865;1;"Go³¹bek";2;2;5;4;1;3
2865;1;"Go³¹bek";2;2;5;4;1;3
2865;1;"Go³¹bek";2;2;4;4;1;3
2865;1;"Go³¹bek";2;2;4;4;1;3
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;5;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"KoŸlarz";1;2;4;1;4;5
2865;1;"Borowik";2;2;4;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;4;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;4;2;4;1
2865;1;"Borowik";2;2;4;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;4;2;4;1
2865;1;"Borowik";2;2;4;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;4;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;4;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;4;2;4;1
2865;1;"Borowik";2;2;4;2;4;1
2865;1;"Borowik";2;2;5;2;4;1
2865;1;"Borowik";2;2;4;2;4;1
2865;1;"Czubajka";2;4;4;3;3;2
2865;1;"Czubajka";2;4;4;3;3;2
2865;1;"Czubajka";2;4;4;3;3;2
2865;1;"Czubajka";2;4;4;3;3;2
2865;1;"Czubajka";2;4;4;3;3;2
2865;1;"Czubajka";2;4;4;3;3;2
2865;1;"Czubajka";2;4;5;3;3;2
2865;1;"Czubajka";2;4;4;3;3;2
2865;1;"Czubajka";2;4;4;3;3;2
2865;1;"Czubajka";2;4;5;3;3;2
2865;1;"Czubajka";2;4;4;3;3;2
2865;1;"Czubajka";2;4;5;3;3;2
2865;1;"Czubajka";2;4;4;3;3;2
2865;1;"Czubajka";2;4;5;3;3;2
2865;1;"Czubajka";2;4;5;3;3;2
2865;1;"Czubajka";2;4;4;3;3;2
2865;1;"Czubajka";2;4;5;3;3;2
2865;1;"Czubajka";2;4;5;3;3;2
2865;1;"Czubajka";2;4;5;3;3;2
2865;1;"Czubajka";2;4;5;3;3;2
2865;1;"Czubajka";2;4;5;3;3;2
2865;1;"Czubajka";2;4;5;3;3;2
2865;1;"Czubajka";2;4;5;3;3;2
2865;1;"Czubajka";2;4;4;3;3;2
2865;1;"Czubajka";2;4;4;3;3;2
2865;1;"Czubajka";2;4;4;3;3;2
2865;1;"Czubajka";2;4;5;3;3;2
